sender,timestamp,channel,message,clean_message
-1001400967675,2024-09-01 13:14:48+00:00,@yebatochmregagroup,"አስቸኳይ የሚሸጥ  ኤልሸፕ ቤት 
አድራሻ    __ወሰን
ስፋት ___175ካሬ በካርታ በይዞታ 184 ካሬ
## ዋና ቤቱላይ 
መኛታ___2
ሳሎን__1
መታጠቢያ___2

## ክችን ___1

✍✍ ጠቅላላ ዋጋ __16.5 ሚሊዮን  

t.me/batoch2022
t.me/yebatochmregagroup
09_10_70_78_52
09_29_29_03_41",አስቸኳይ የሚሸጥ ኤልሸፕ ቤት አድራሻ __ወሰን ስፋት ___175ካሬ በካርታ በይዞታ 184 ካሬ ## ዋና ቤቱላይ መኛታ___2 ሳሎን__1 መታጠቢያ___2 ## ክችን ___1 ✍✍ ጠቅላላ ዋጋ __16.5 ሚሊዮን t.me/batoch2022 t.me/yebatochmregagroup 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-09-01 11:09:04+00:00,@yebatochmregagroup,"አሰቸኳይ የሚሸጥ ቪላ ቤት
 ##3 መኝታ ክፍል 
## 2 ባኞ ቤት
##ትልቅ ሰርቪስ ቤት አለው
## ፈረንሳይ የአምባሳደሮች መኖሪያ አካባቢ
## ሰፋት ___ 1000 ካሬ ሜትር
## ዋጋ _100 ሚሊዮን 
## 4መኪና እና ከዚያ በላይ  ፓርክ ያድርጋል
t.me/yebatochmregagroup
t.me/batoch2022
09_10_70-78_52
09_29_29_03_41",አሰቸኳይ የሚሸጥ ቪላ ቤት ##3 መኝታ ክፍል ## 2 ባኞ ቤት ##ትልቅ ሰርቪስ ቤት አለው ## ፈረንሳይ የአምባሳደሮች መኖሪያ አካባቢ ## ሰፋት ___ 1000 ካሬ ሜትር ## ዋጋ _100 ሚሊዮን ## 4መኪና እና ከዚያ በላይ ፓርክ ያድርጋል t.me/yebatochmregagroup t.me/batoch2022 09_10_70-78_52 09_29_29_03_41
-1001400967675,2024-09-01 06:56:04+00:00,@yebatochmregagroup,"✍️በአስቸኳይ የሚሸጥ ቤት 
✍️አድራሻ ሳሪስ አደይ አበባ️ ቀለበት መንገድ ዳር 
✍️አጠቃላይ ካሬ በካርታ 312 ካሬ በይዞታ 370 ካሬ የሆነ ነባር ይዞታ                                                                       ✍️100 ካሬ ላይ ያረፈ እና 7 ሜትር ከፍታ ያለው የተከራየ ️ መጋዘን ያለው
✍️ከኃላ ️ 4 መኝታ 2 መታጠቢያ ያለው
ፈራሽ የድሮ ቪላ ያለው 
✍️ውሀ እና መብራት ስልክ ያለው
✍️ለተለያየ ንግድ .፤ ሆቴል ወይም አፓርትመንት የሚሆን
ህንጻ  ቢሰሩበትየሚያዋጣ
✍️ዋጋ 45  ሚሊዮን  ብር ድርድር አለው 
09_10_70_78_52
09_29_29_03_41",✍️በአስቸኳይ የሚሸጥ ቤት ✍️አድራሻ ሳሪስ አደይ አበባ️ ቀለበት መንገድ ዳር ✍️አጠቃላይ ካሬ በካርታ 312 ካሬ በይዞታ 370 ካሬ የሆነ ነባር ይዞታ ✍️100 ካሬ ላይ ያረፈ እና 7 ሜትር ከፍታ ያለው የተከራየ ️ መጋዘን ያለው ✍️ከኃላ ️ 4 መኝታ 2 መታጠቢያ ያለው ፈራሽ የድሮ ቪላ ያለው ✍️ውሀ እና መብራት ስልክ ያለው ✍️ለተለያየ ንግድ .፤ ሆቴል ወይም አፓርትመንት የሚሆን ህንጻ ቢሰሩበትየሚያዋጣ ✍️ዋጋ 45 ሚሊዮን ብር ድርድር አለው 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-09-01 06:53:46+00:00,@yebatochmregagroup,"አስቸኳይ ሽያጭ ኮንደሚኒየም 
ሰሚት
ባለሁለት መኝታ
66 ካሬ
2 መኝታ 
ኪችን ካቢኔት ያለው 
ዋጋ__6.3 ሚሊዮን 
09_10_70_78_52
09_29_29_03_41",አስቸኳይ ሽያጭ ኮንደሚኒየም ሰሚት ባለሁለት መኝታ 66 ካሬ 2 መኝታ ኪችን ካቢኔት ያለው ዋጋ__6.3 ሚሊዮን 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-09-01 06:50:32+00:00,@yebatochmregagroup,"በአስቸኳይ የሚሸጥ በጥራት የተሰራ የመኖሪያ ቤት

በካርታ 150ካሬ
በይዞተሠ 165ካሬ
1 ሰፊ ሳሎንና ከኦኘነ ኪቺን ጋር
3 መኝታ ቤት
3 መታጠቢያ ቤት
1 ኪችን
1 የሰራተኛ ክፍል
1 የመኪና ማቆሚያ
ዋጋ 14 Million ድርድር አለው 
ቦታ አያት ገብርኤል መብራት ሃይል ጀርባ

ኮሚሽን 2%
09_10_70_78_52
09_29_29_03_41",በአስቸኳይ የሚሸጥ በጥራት የተሰራ የመኖሪያ ቤት በካርታ 150ካሬ በይዞተሠ 165ካሬ 1 ሰፊ ሳሎንና ከኦኘነ ኪቺን ጋር 3 መኝታ ቤት 3 መታጠቢያ ቤት 1 ኪችን 1 የሰራተኛ ክፍል 1 የመኪና ማቆሚያ ዋጋ 14 Million ድርድር አለው ቦታ አያት ገብርኤል መብራት ሃይል ጀርባ ኮሚሽን 2% 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-09-01 01:01:58+00:00,@yebatochmregagroup,". 🏡  አሰቸኳይ የሚሸጥ ጥንቅቅ ብሎ ያለቀለት ዘመናዊ G+2
🏡 ጋርመንት አካባቢ  
📥 የቦታው ስፋት  250 ካሬ
🚩 ዋናው ቤት ሰፊ ሳሎን
🚩 7 መኝታ ክፍል ከውስጥ ሻወር ሽንት ቤት ጋር
🚩 ሰፊ ኪችን ሁሉም የተሟላለት
👉 ከአስፋልት በጣም ቅርብ ሴንተር ቦታ
🚘 አራት መኪና የሚያቆም 
🗞 በጣም ገራሚ የሆነ ቤት ነው  የተሟላ ህጋዊ ሰነድ ያለው 
👉 ዲጂታል ካርታ የሆነ 
💰 ዋጋ___ 43 ሚሊ  ሞቅ ያለ ድርድር አለው 
👉 በባንክም በካሽም ይቻላል
t.me/yebatochmregagroup
t.me/batoch2022
09_10_70_78_52
09_29_29_03_41",. 🏡 አሰቸኳይ የሚሸጥ ጥንቅቅ ብሎ ያለቀለት ዘመናዊ G+2 🏡 ጋርመንት አካባቢ 📥 የቦታው ስፋት 250 ካሬ 🚩 ዋናው ቤት ሰፊ ሳሎን 🚩 7 መኝታ ክፍል ከውስጥ ሻወር ሽንት ቤት ጋር 🚩 ሰፊ ኪችን ሁሉም የተሟላለት 👉 ከአስፋልት በጣም ቅርብ ሴንተር ቦታ 🚘 አራት መኪና የሚያቆም 🗞 በጣም ገራሚ የሆነ ቤት ነው የተሟላ ህጋዊ ሰነድ ያለው 👉 ዲጂታል ካርታ የሆነ 💰 ዋጋ___ 43 ሚሊ ሞቅ ያለ ድርድር አለው 👉 በባንክም በካሽም ይቻላል t.me/yebatochmregagroup t.me/batoch2022 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-09-01 01:01:58+00:00,@yebatochmregagroup,"Targa   84  ሽህ
አስቸኳይ ብር ተፈልጐ ነዉ
ፅዲት ያለ ምንም ንክኪ የለዉም
ቀለም አልደረበም ሞተር አልፈታም
Everything is clear 
የትም ተፈትሾ የሚያልፍ
ሞተር ቦዲ በጣም ንፁህ ነው 
ዋጋ  5.6 ሚሊዮን 
ኮሚሽን 2%
09_10_70_78_52
09_29_29_03_41",Targa 84 ሽህ አስቸኳይ ብር ተፈልጐ ነዉ ፅዲት ያለ ምንም ንክኪ የለዉም ቀለም አልደረበም ሞተር አልፈታም Everything is clear የትም ተፈትሾ የሚያልፍ ሞተር ቦዲ በጣም ንፁህ ነው ዋጋ 5.6 ሚሊዮን ኮሚሽን 2% 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-08-30 18:04:59+00:00,@yebatochmregagroup,"የሚሸጥ ቪላ ቤት
ጃክሮስ አለማየሁ አካባቢ
370 ካሬ
ድጀታል ካርታ
3 መኝታ 
2 ሰርቪስ 
4መኪና 
ዋጋ 30 million 
ድርድር አለው 
t.me/yebatochmregagroup
t.me/batoch2022
📞📞📞0910707852
📞📞📞0929290341",የሚሸጥ ቪላ ቤት ጃክሮስ አለማየሁ አካባቢ 370 ካሬ ድጀታል ካርታ 3 መኝታ 2 ሰርቪስ 4መኪና ዋጋ 30 million ድርድር አለው t.me/yebatochmregagroup t.me/batoch2022 📞📞📞0910707852 📞📞📞0929290341
-1001400967675,2024-08-28 23:44:31+00:00,@yebatochmregagroup,"የሚሸጥ ቦታ
አያት መሪ
503 ካሬ
ሁለት መንገድ  የያዘ
ነባር ድጅታል ካርታ
ለሶስት መቆረጥ  የሚችል 
ዋጋ 25 million 
📞📞📞0910707852
📞📞📞0929290341",የሚሸጥ ቦታ አያት መሪ 503 ካሬ ሁለት መንገድ የያዘ ነባር ድጅታል ካርታ ለሶስት መቆረጥ የሚችል ዋጋ 25 million 📞📞📞0910707852 📞📞📞0929290341
-1001400967675,2024-08-28 12:24:01+00:00,@yebatochmregagroup,"ሞዴል 2003 
ኮሬላ መኪና
የሚሸጥ
ቀለም አለደረበም
የፋፍረካዉ 
ሞተር አልፈታም 
በጡሩ ሁኔታ የተያዘ
መሸጫ ዋጋ  2,350 ብር
ለበለጠ መረጃ 
09_10_70_78_52
09_29_29_03_41","ሞዴል 2003 ኮሬላ መኪና የሚሸጥ ቀለም አለደረበም የፋፍረካዉ ሞተር አልፈታም በጡሩ ሁኔታ የተያዘ መሸጫ ዋጋ 2,350 ብር ለበለጠ መረጃ 09_10_70_78_52 09_29_29_03_41"
-1001400967675,2024-08-26 10:37:24+00:00,@yebatochmregagroup,"የሚሸጥ ቤት
ሰሚት
72 ካሬ
B+G+3+terace
ለመኖሪያ ምቹ ሰፈር
ዋጋ 17.5  million 
ድርድር አለው 
📞📞📞0910707852
📞📞📞0929290341",የሚሸጥ ቤት ሰሚት 72 ካሬ B+G+3+terace ለመኖሪያ ምቹ ሰፈር ዋጋ 17.5 million ድርድር አለው 📞📞📞0910707852 📞📞📞0929290341
-1001400967675,2024-08-26 10:23:31+00:00,@yebatochmregagroup,"የሚሸጥ አፓርትመንት 
ሰሚት ፍየል ቤት
103 ካሬ
3 መኝታ 
3ኛ ላይ
ከታች ሱቅ ያለው(20 ሽህ የተከራየ) እንዲሁም ስቶር ያለው
ዋጋ 12.8 million 
ድርድር ላይኖረው ይችላል 
📞📞📞0910707852
📞📞📞0929290341",የሚሸጥ አፓርትመንት ሰሚት ፍየል ቤት 103 ካሬ 3 መኝታ 3ኛ ላይ ከታች ሱቅ ያለው(20 ሽህ የተከራየ) እንዲሁም ስቶር ያለው ዋጋ 12.8 million ድርድር ላይኖረው ይችላል 📞📞📞0910707852 📞📞📞0929290341
-1001400967675,2024-08-26 04:23:15+00:00,@yebatochmregagroup,"በአስቸኳይ የሚሸጥ በጥራት የተሰራ የመኖሪያ ቤት  አያት መሪ
በካርታ 150 ካሬ
1 ሰፊ ሳሎንና ከኦኘነ ኪቺን ጋር
3 መኝታ ቤት
3 መታጠቢያ ቤት
1 ኪችን
2  ሰርቢስ
ዋጋ 17 ሚሊየን ድርድር አለው
09_10_70_78_52
09_29_29_03_41",በአስቸኳይ የሚሸጥ በጥራት የተሰራ የመኖሪያ ቤት አያት መሪ በካርታ 150 ካሬ 1 ሰፊ ሳሎንና ከኦኘነ ኪቺን ጋር 3 መኝታ ቤት 3 መታጠቢያ ቤት 1 ኪችን 2 ሰርቢስ ዋጋ 17 ሚሊየን ድርድር አለው 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-08-24 16:06:20+00:00,@yebatochmregagroup,"አስቸኳይ ሽያጭ 
ሰሚት
250 ካሬ
3 መኝታ 
3 ሰርቪስ 
3 መኪና ፓርኪንግ
ዋጋ 22 million 
ለድርድር ክፍት ነው
📞📞📞0910707852
📞📞📞0929290341",አስቸኳይ ሽያጭ ሰሚት 250 ካሬ 3 መኝታ 3 ሰርቪስ 3 መኪና ፓርኪንግ ዋጋ 22 million ለድርድር ክፍት ነው 📞📞📞0910707852 📞📞📞0929290341
-1001400967675,2024-08-24 15:54:48+00:00,@yebatochmregagroup,"ሽያጭ ቪላ ቤት!
ሰፈር ሜታ ጃክሮስ አካባቢ   
   በካርታ 200 ካሬ
በይዞታ 280 ካሬ
2% ኮሚሽን ግዴታ ነው !
ለመኖሪያ ምቹ ሰፈር
ዋጋ      30 ሚሊዮን  
ድርድር አለው 
📞📞📞0910707852
📞📞📞0929290341",ሽያጭ ቪላ ቤት! ሰፈር ሜታ ጃክሮስ አካባቢ በካርታ 200 ካሬ በይዞታ 280 ካሬ 2% ኮሚሽን ግዴታ ነው ! ለመኖሪያ ምቹ ሰፈር ዋጋ 30 ሚሊዮን ድርድር አለው 📞📞📞0910707852 📞📞📞0929290341
-1001400967675,2024-08-24 14:19:48+00:00,@yebatochmregagroup,"ባንክ ያለዉ
➡️ሞዴል~2022
##Talg  B73
👉KM. 30ሽ
➡️ባንክ~1,5አለበት
👉ካሽ 3,4
➡️ ጠቅላላ 4.9 ሚሊዮን
09_10_70_78_52
09_29_29_03_41","ባንክ ያለዉ ➡️ሞዴል~2022 ##Talg B73 👉KM. 30ሽ ➡️ባንክ~1,5አለበት 👉ካሽ 3,4 ➡️ ጠቅላላ 4.9 ሚሊዮን 09_10_70_78_52 09_29_29_03_41"
-1001400967675,2024-08-24 09:32:16+00:00,@yebatochmregagroup,"ባስቸኳይ የሚሸጥ አይሱዙ
በጣም ቆጆ ጽድት ያለ
ሞዴል 2005
ዋጋ 1.550 ቀድሞ ለመጣ ውስን ድርድር አለው
ለበለጠ መረጃ
👉  09_10_70_78_52
09_29_29_03_41",ባስቸኳይ የሚሸጥ አይሱዙ በጣም ቆጆ ጽድት ያለ ሞዴል 2005 ዋጋ 1.550 ቀድሞ ለመጣ ውስን ድርድር አለው ለበለጠ መረጃ 👉 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-08-24 09:31:31+00:00,@yebatochmregagroup,"✍  ባስቸኳይ የሚሸጥ ዴፎርዲ
✍ ሞዴልgogli 2005 /  ሊብሪ 2006
✍በጣም ጽድት ያለ 
✍ሞተር ንፁህ
✍ ቦዲ ንፁህ  …ሁሉ ነገርየፋብሪካ
👉ዋጋ 2 .4 ውስን ድርድር አለው
           👉 ማሳሰቢያ
ለመግዛት ወይም ለማየት ሲመጡ ቀድመው ይደውሉ ሰሀት ለመቆጠብ
የርስዎ የሚሸጡት የሚያከራዩት ቤት መኪና ካልዎት ይገሩን በታማኝነት እናገለግሎታለን
  ✍ ለበለጠ መረጃ  በ

09_10_70_78_52
09_29_29_03_41",✍ ባስቸኳይ የሚሸጥ ዴፎርዲ ✍ ሞዴልgogli 2005 / ሊብሪ 2006 ✍በጣም ጽድት ያለ ✍ሞተር ንፁህ ✍ ቦዲ ንፁህ …ሁሉ ነገርየፋብሪካ 👉ዋጋ 2 .4 ውስን ድርድር አለው 👉 ማሳሰቢያ ለመግዛት ወይም ለማየት ሲመጡ ቀድመው ይደውሉ ሰሀት ለመቆጠብ የርስዎ የሚሸጡት የሚያከራዩት ቤት መኪና ካልዎት ይገሩን በታማኝነት እናገለግሎታለን ✍ ለበለጠ መረጃ በ 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-08-24 09:29:01+00:00,@yebatochmregagroup,"ባስቸኳይ የሚሸጥ ዲዛየር
በጣም ፅድት ያለ
ሁሉ ነገር ፋብሪካ ምንም ንክኪ የለውም
ሞዴል 2021
ዋጋ 2 .700
ቀድሞ ለመጣ ውስን ድርድር አለው
ለበለጠ መረጃ
👉 0929290341
   09_10_70_78_52",ባስቸኳይ የሚሸጥ ዲዛየር በጣም ፅድት ያለ ሁሉ ነገር ፋብሪካ ምንም ንክኪ የለውም ሞዴል 2021 ዋጋ 2 .700 ቀድሞ ለመጣ ውስን ድርድር አለው ለበለጠ መረጃ 👉 0929290341 09_10_70_78_52
-1001400967675,2024-08-24 06:38:10+00:00,@yebatochmregagroup,"ባንክ ያለበት 
ለቡ አካባቢ 
G+4         
94 ካሬ            
  1 ሳሎን 
መኝታ ክፋል -7
መታጠቢያ  5    
ባንክ 13 million                                 
ለእጁ 17 million 
ይደራደራሉ                                          
📞📞📞0910707852
📞📞📞0929290341",ባንክ ያለበት ለቡ አካባቢ G+4 94 ካሬ 1 ሳሎን መኝታ ክፋል -7 መታጠቢያ 5 ባንክ 13 million ለእጁ 17 million ይደራደራሉ 📞📞📞0910707852 📞📞📞0929290341
-1001400967675,2024-08-23 09:03:36+00:00,@yebatochmregagroup,"የሚሸጥ ኮንደሚኒየም 
አያት አምባሳደር (20 ዎቹ)
71 ካሬ
Ground ለይ
ድጅታል ካርታ
2 መኝታ 
ዋጋ 6.5 million 
📞📞📞0910707852
📞📞📞0929290341",የሚሸጥ ኮንደሚኒየም አያት አምባሳደር (20 ዎቹ) 71 ካሬ Ground ለይ ድጅታል ካርታ 2 መኝታ ዋጋ 6.5 million 📞📞📞0910707852 📞📞📞0929290341
-1001400967675,2024-08-22 22:34:53+00:00,@yebatochmregagroup,"አስቸኳይ ሽያጭ
ፊጋ አየር መንገድ ግቢ ውስጥ
ቆንጆ የመኖሪያ መንድር
ኮምፓውንድ ውስጥ 
ስፋት 110 ካሬ 
ሁለት መንገድ ያለው
ዋጋ 18 ሚሊየን 
ድርድር አለው 
ለማየት ቀድመው ይደውሉልን 
📞📞📞0910707852
📞📞📞0929290341",አስቸኳይ ሽያጭ ፊጋ አየር መንገድ ግቢ ውስጥ ቆንጆ የመኖሪያ መንድር ኮምፓውንድ ውስጥ ስፋት 110 ካሬ ሁለት መንገድ ያለው ዋጋ 18 ሚሊየን ድርድር አለው ለማየት ቀድመው ይደውሉልን 📞📞📞0910707852 📞📞📞0929290341
-1001400967675,2024-08-22 03:25:08+00:00,@yebatochmregagroup,"አሰቸኳይ ለሽያጭ የቀረበ መኪና
 Dolfin 
modale
2010
ዋጋ___ 4.4  ሚሊዮን 
ምንም ግልብጥ እና ግጭት የሌለው
t.me/batoch2022
t.me/yebatochmregagroup

09_10_70_78_52
09_29_29_03_41",አሰቸኳይ ለሽያጭ የቀረበ መኪና Dolfin modale 2010 ዋጋ___ 4.4 ሚሊዮን ምንም ግልብጥ እና ግጭት የሌለው t.me/batoch2022 t.me/yebatochmregagroup 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-08-21 08:23:45+00:00,@yebatochmregagroup,"🏘የሚሸጥ መኖርያ ቤት
ወሰን አካባቢ 
👉195  ካሬ
👉የለማ ሰፈርና ላስፓልት ቅርብ
     መኝታ 2
     ሰርቪሶች 2
     መታጠቢያ 3
     ክችን 2
     ፓርክ  2 መኪኖች
💰ዋጋ  21 ሚሊየን
✍✍  Commission 2 %      
      📞📞 0910707852
      📞📞 0929290341",🏘የሚሸጥ መኖርያ ቤት ወሰን አካባቢ 👉195 ካሬ 👉የለማ ሰፈርና ላስፓልት ቅርብ መኝታ 2 ሰርቪሶች 2 መታጠቢያ 3 ክችን 2 ፓርክ 2 መኪኖች 💰ዋጋ 21 ሚሊየን ✍✍ Commission 2 % 📞📞 0910707852 📞📞 0929290341
-1001400967675,2024-08-20 12:49:03+00:00,@yebatochmregagroup,"የሚሸጥ ቤት እጅግ ዘመናዊ  የሆነ ቤት አያት ኮፓውድ ውስጥ  G+2 ነው
👉500 ካሬ ሜትር  
👉👉 ዋጋ 90 milen 
👉👉9መኝታ  ያለው
👉ሰርብሱ G+2 ነው
👉ውብ እና ማራኪ የሆን ቤት ነው ገብተው አይወጡም

t.me/batoch2022
t.me/yebatochmregagroup",የሚሸጥ ቤት እጅግ ዘመናዊ የሆነ ቤት አያት ኮፓውድ ውስጥ G+2 ነው 👉500 ካሬ ሜትር 👉👉 ዋጋ 90 milen 👉👉9መኝታ ያለው 👉ሰርብሱ G+2 ነው 👉ውብ እና ማራኪ የሆን ቤት ነው ገብተው አይወጡም t.me/batoch2022 t.me/yebatochmregagroup
-1001400967675,2024-08-20 11:50:41+00:00,@yebatochmregagroup,"አስቸኳይ ሽያጭ
ነባር ካርታ 
2007 
የልማት ተነሽ
300 ካሬሜትር 
ዋጋ 8.5 ሚሊየን
አራብሳ አካባቢ

09_10_70_78_52
0_929_29_03_41",አስቸኳይ ሽያጭ ነባር ካርታ 2007 የልማት ተነሽ 300 ካሬሜትር ዋጋ 8.5 ሚሊየን አራብሳ አካባቢ 09_10_70_78_52 0_929_29_03_41
-1001400967675,2024-08-20 09:09:48+00:00,@yebatochmregagroup,"ሞዴል~~2022
✍️ቻንሲ መላሽ የለዉም
➡️ሞተር አልፈታም አይፈልግም
🔴ባንክ~~1,4አለበት
👉ለእጁ~~3,6ይፈልጋል
✍️ተመላሽ~59000ሽ
09_10_70_78_52
09_29_29_03_41","ሞዴል~~2022 ✍️ቻንሲ መላሽ የለዉም ➡️ሞተር አልፈታም አይፈልግም 🔴ባንክ~~1,4አለበት 👉ለእጁ~~3,6ይፈልጋል ✍️ተመላሽ~59000ሽ 09_10_70_78_52 09_29_29_03_41"
-1001400967675,2024-08-20 01:40:36+00:00,@yebatochmregagroup,"አስቸኳይ አስቸኳይ የሚሸጥ
🕊 ሰላም ጤና ይስጥልኝ የስራችን ቤተሰቦች
💥~ አያት የሚሸጥ ቤት 
💥~ G+1 እና 3 ሰርቢስ
💥~ 2 መኝታ እና 2 ክችን 3 ሽንት ቤት 
💥~ 150 ካሬ በይዞታ 191 ካሬ 
💥~ 2 መኪና ፓርክ የሚያደርግ 
💥~ ዋጋ 15 000,000 ብር
💥~ ☎️ ለበለጠ መረጃ ይደውሉ 
         📞09 10707852
         📞0929290341
💥~like እና share በማድረግ ቤተሰብ ይሁኑ
💥~ለበለጠ መረጃ ሊንኩን join በማድረግ ይመልከቱ 
  👇   t.me/yebatochmregagroup
         t.me/batoch2022
09_10_70_78_52
09_29_29_03_41","አስቸኳይ አስቸኳይ የሚሸጥ 🕊 ሰላም ጤና ይስጥልኝ የስራችን ቤተሰቦች 💥~ አያት የሚሸጥ ቤት 💥~ G+1 እና 3 ሰርቢስ 💥~ 2 መኝታ እና 2 ክችን 3 ሽንት ቤት 💥~ 150 ካሬ በይዞታ 191 ካሬ 💥~ 2 መኪና ፓርክ የሚያደርግ 💥~ ዋጋ 15 000,000 ብር 💥~ ☎️ ለበለጠ መረጃ ይደውሉ 📞09 10707852 📞0929290341 💥~like እና share በማድረግ ቤተሰብ ይሁኑ 💥~ለበለጠ መረጃ ሊንኩን join በማድረግ ይመልከቱ 👇 t.me/yebatochmregagroup t.me/batoch2022 09_10_70_78_52 09_29_29_03_41"
-1001400967675,2024-08-19 08:34:49+00:00,@yebatochmregagroup,"ባንክ ያለበት ቤት ሽያጭ 
B+G+2 
👉አድራሻ  ጃክሩሥ የረረ አለማየሁ አካባቢ 
👉ስፋት 160 ካሬ
👉1ሳሎን
👉6 መኝታ ቤት
👉5 መታጣቢያ
👉2 ኪችን
👉1 እስቶር
👉3 የመኪና ማቆምያ አለው 
👉ሌግዥር የሆነ ቤት
👉24 ሰአት  ጥበቃ አለው 
👉ለመኖሪያ በጣም ምቹና ተወዳጅ ሳይት
ዋጋ===45 ሚሊዮን 
👉ባንክ 15 ሚሊዮን አለበት
👉 ለጁ 30 ሚሊዮን ይፈልጋል

📞📞📞0910707852
📞📞📞0929290341",ባንክ ያለበት ቤት ሽያጭ B+G+2 👉አድራሻ ጃክሩሥ የረረ አለማየሁ አካባቢ 👉ስፋት 160 ካሬ 👉1ሳሎን 👉6 መኝታ ቤት 👉5 መታጣቢያ 👉2 ኪችን 👉1 እስቶር 👉3 የመኪና ማቆምያ አለው 👉ሌግዥር የሆነ ቤት 👉24 ሰአት ጥበቃ አለው 👉ለመኖሪያ በጣም ምቹና ተወዳጅ ሳይት ዋጋ===45 ሚሊዮን 👉ባንክ 15 ሚሊዮን አለበት 👉 ለጁ 30 ሚሊዮን ይፈልጋል 📞📞📞0910707852 📞📞📞0929290341
-1001400967675,2024-08-19 00:27:13+00:00,@yebatochmregagroup,"አሰቸኳይ ለሽያጭ የቀረበ መኪና 
Rava 4
Europ standard
modale
2005
2400 cc
ዋጋ 1.9 ሚሊዮን 
ምንም ግልብጥ እና ግጭት የሌለው
t.me/batoch2022
t.me/yebatochmregagroup

09_10_70_78_52
09_29_29_03_41",አሰቸኳይ ለሽያጭ የቀረበ መኪና Rava 4 Europ standard modale 2005 2400 cc ዋጋ 1.9 ሚሊዮን ምንም ግልብጥ እና ግጭት የሌለው t.me/batoch2022 t.me/yebatochmregagroup 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-08-18 23:46:28+00:00,@yebatochmregagroup,"አስቸኳይ የሚሸጥ  ኤልሸፕ ቤት 
አድራሻ  አያት  አካባቢ
ስፋት ___150 ካሬ
## ዋና ቤቱላይ 
መኛታ___3
ሳሎን__1
መታጠቢያ___2

## ክችን ___1
## የወጨ ሻወር ሸንት ቤት_
✍✍ ጠቅላላ ዋጋ __15 ሚሊዮን  

t.me/batoch2022
t.me/yebatochmregagroup
09_10_70_78_52
09_29_29_03_41",አስቸኳይ የሚሸጥ ኤልሸፕ ቤት አድራሻ አያት አካባቢ ስፋት ___150 ካሬ ## ዋና ቤቱላይ መኛታ___3 ሳሎን__1 መታጠቢያ___2 ## ክችን ___1 ## የወጨ ሻወር ሸንት ቤት_ ✍✍ ጠቅላላ ዋጋ __15 ሚሊዮን t.me/batoch2022 t.me/yebatochmregagroup 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-08-18 23:43:47+00:00,@yebatochmregagroup,"አሰቸኳይ የሚሸጥ ቦታ ለአትራፊ
ሀያት ክቡር ድመና  አካባቢ
150 ካሬ
ዋጋ 8.5 million 
ድርድር አለው 

📞📞📞0910707852
📞📞📞0929290341",አሰቸኳይ የሚሸጥ ቦታ ለአትራፊ ሀያት ክቡር ድመና አካባቢ 150 ካሬ ዋጋ 8.5 million ድርድር አለው 📞📞📞0910707852 📞📞📞0929290341
-1001400967675,2024-08-18 00:40:22+00:00,@yebatochmregagroup,"አያት አንባሳደር የሚሸጥ ቤት
ሰፋት 250 ካሬ
G+1 ፅድት ያለ ቤት 
በጣም ምቹ የመኖርያ መንደር ውስጥ ያለ 
ዋጋ__  43 ሚሊየን ውስን ድርድር አለው

09_10_70_78_52
09_29_29_03_41",አያት አንባሳደር የሚሸጥ ቤት ሰፋት 250 ካሬ G+1 ፅድት ያለ ቤት በጣም ምቹ የመኖርያ መንደር ውስጥ ያለ ዋጋ__ 43 ሚሊየን ውስን ድርድር አለው 09_10_70_78_52 09_29_29_03_41
-1001400967675,2024-08-18 00:16:51+00:00,@yebatochmregagroup,"👉ለሽያጭ የቀረበ ዘመናዊ ቪላ ቤት
👉ኮተቤ መሳለሚያ  አካባቢ 
👉180 ካሬሜትር 
👉3 መኝታ 
👉3 መታጠቢያ 
👉የመኪና ማቆሚያ ያለው
👉ዋጋ 15.5 ሚሊዮን  የመጨርሻ ዋጋ
t.me/batoch2022
t.me/yebatochmregagroup
ለበለጠ
0910707852
0929290341",👉ለሽያጭ የቀረበ ዘመናዊ ቪላ ቤት 👉ኮተቤ መሳለሚያ አካባቢ 👉180 ካሬሜትር 👉3 መኝታ 👉3 መታጠቢያ 👉የመኪና ማቆሚያ ያለው 👉ዋጋ 15.5 ሚሊዮን የመጨርሻ ዋጋ t.me/batoch2022 t.me/yebatochmregagroup ለበለጠ 0910707852 0929290341
